"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Fiji","1994","All genders","Not applicable","Percent","87.75594"
"Fiji","1992","Male","Not applicable","Percent","84.0134"
"Fiji","1992","All genders","Not applicable","Percent","86.19569"
"Fiji","1992","Female","Not applicable","Percent","88.58569"
"Fiji","1986","All genders","Not applicable","Percent","76.91638"
"Fiji","1986","Female","Not applicable","Percent","77.07569"
"Fiji","1986","Male","Not applicable","Percent","76.76462"
"Fiji","1985","All genders","Not applicable","Percent","74.43104"
"Fiji","1985","Male","Not applicable","Percent","72.5213"
"Fiji","1985","Female","Not applicable","Percent","76.49499"
"Fiji","1984","All genders","Not applicable","Percent","75.64989"
"Fiji","1984","Female","Not applicable","Percent","76.42698"
"Fiji","1984","Male","Not applicable","Percent","74.91202"
"Fiji","1983","All genders","Not applicable","Percent","79.01097"
"Fiji","1983","Male","Not applicable","Percent","76.64674"
"Fiji","1983","Female","Not applicable","Percent","81.60161"
"Fiji","1981","All genders","Not applicable","Percent","86.29328"
"Fiji","1981","Female","Not applicable","Percent","88.87568"
"Fiji","1981","Male","Not applicable","Percent","83.88704"
"Fiji","1980","All genders","Not applicable","Percent","86.72739"
"Fiji","1980","Male","Not applicable","Percent","85.35724"
"Fiji","1980","Female","Not applicable","Percent","88.17966"
"Fiji","1979","All genders","Not applicable","Percent","97.86228"
"Finland","2013","Female","Not applicable","Percent","99.77017"
"Finland","2013","All genders","Not applicable","Percent","99.62933"
"Finland","2013","Male","Not applicable","Percent","99.49678"
"Finland","2012","All genders","Not applicable","Percent","99.4472"
"Finland","2012","Male","Not applicable","Percent","99.34462"
"Finland","2012","Female","Not applicable","Percent","99.55743"
"Finland","2011","All genders","Not applicable","Percent","99.55173"
"Finland","2011","Female","Not applicable","Percent","99.98361"
"Finland","2011","Male","Not applicable","Percent","99.14299"
"Finland","2010","All genders","Not applicable","Percent","99.61552"
"Finland","2010","Male","Not applicable","Percent","99.85324"
"Finland","2010","Female","Not applicable","Percent","99.36717"
"Finland","2009","All genders","Not applicable","Percent","99.71245"
"Finland","2009","Female","Not applicable","Percent","99.9115"
"Finland","2009","Male","Not applicable","Percent","99.52631"
"Finland","2008","All genders","Not applicable","Percent","99.50347"
"Finland","2008","Female","Not applicable","Percent","99.27762"
"Finland","2008","Male","Not applicable","Percent","99.71763"
"Finland","2007","All genders","Not applicable","Percent","99.59373"
"Finland","2007","Female","Not applicable","Percent","99.79673"
"Finland","2007","Male","Not applicable","Percent","99.39937"
"Finland","2006","All genders","Not applicable","Percent","99.64779"
"Finland","2006","Female","Not applicable","Percent","99.45608"
"Finland","2006","Male","Not applicable","Percent","99.83228"
"Finland","2005","All genders","Not applicable","Percent","99.33934"
"Finland","2005","Male","Not applicable","Percent","98.70566"
"Finland","2005","Female","Not applicable","Percent","100"
"Finland","2004","All genders","Not applicable","Percent","99.47658"
"Finland","2004","Female","Not applicable","Percent","99.99794"
"Finland","2004","Male","Not applicable","Percent","98.97898"
"Finland","2003","All genders","Not applicable","Percent","99.60743"
"Finland","2003","Male","Not applicable","Percent","99.37718"
"Finland","2003","Female","Not applicable","Percent","99.84774"
"Finland","2002","All genders","Not applicable","Percent","99.83183"
"Finland","2002","Female","Not applicable","Percent","99.89518"
"Finland","2002","Male","Not applicable","Percent","99.77041"
"Finland","2001","All genders","Not applicable","Percent","99.52244"
"Finland","2001","Male","Not applicable","Percent","99.44986"
"Finland","2001","Female","Not applicable","Percent","99.59793"
"Finland","2000","All genders","Not applicable","Percent","99.26849"
"Finland","2000","Female","Not applicable","Percent","100"
"Finland","2000","Male","Not applicable","Percent","98.57668"
"Finland","1999","All genders","Not applicable","Percent","99.4248"
"Finland","1999","Male","Not applicable","Percent","99.51845"
"Finland","1999","Female","Not applicable","Percent","99.32477"
"Finland","1998","All genders","Not applicable","Percent","99.48478"
"Finland","1998","Female","Not applicable","Percent","99.49224"
"Finland","1998","Male","Not applicable","Percent","99.47827"
"Finland","1992","All genders","Not applicable","Percent","94.59927"
"Finland","1992","Female","Not applicable","Percent","95.32062"
"Finland","1992","Male","Not applicable","Percent","93.9104"
"Finland","1991","All genders","Not applicable","Percent","94.24484"
"Finland","1991","Female","Not applicable","Percent","94.03437"
"Finland","1991","Male","Not applicable","Percent","94.4455"
"Finland","1990","All genders","Not applicable","Percent","93.6802"
"Finland","1990","Female","Not applicable","Percent","94.63537"
"Finland","1990","Male","Not applicable","Percent","92.78176"
"Finland","1989","All genders","Not applicable","Percent","96.48255"
"Finland","1989","Female","Not applicable","Percent","96.5932"
"Finland","1989","Male","Not applicable","Percent","96.37704"
"Finland","1988","All genders","Not applicable","Percent","94.47139"
"Finland","1988","Female","Not applicable","Percent","94.18095"
"Finland","1988","Male","Not applicable","Percent","94.74876"
"Finland","1987","All genders","Not applicable","Percent","90.49315"
"France","1999","All genders","Not applicable","Percent","97.95848"
"France","1989","All genders","Not applicable","Percent","90.5486"
"France","1988","All genders","Not applicable","Percent","90.01936"
"France","1987","All genders","Not applicable","Percent","89.1953"
"France","1980","All genders","Not applicable","Percent","93.62143"
"France","1979","All genders","Not applicable","Percent","91.30935"
"France","1978","All genders","Not applicable","Percent","90.54831"
"France","1977","All genders","Not applicable","Percent","92.45398"
"France","1976","All genders","Not applicable","Percent","92.7295"
"France","1975","All genders","Not applicable","Percent","93.52469"
"Gabon","2002","All genders","Not applicable","Percent","59.80949"
"Gabon","1997","Male","Not applicable","Percent","48.13593"
"Gabon","1997","All genders","Not applicable","Percent","48.57838"
"Gabon","1997","Female","Not applicable","Percent","49.03182"
"Gabon","1996","All genders","Not applicable","Percent","44.61683"
"Gabon","1996","Female","Not applicable","Percent","45.6718"
"Gabon","1996","Male","Not applicable","Percent","43.58025"
"Gabon","1992","All genders","Not applicable","Percent","39.02507"
"Gabon","1992","Male","Not applicable","Percent","37.15305"
"Gabon","1992","Female","Not applicable","Percent","40.89542"
"Gabon","1989","All genders","Not applicable","Percent","39.3073"
"Gabon","1989","Female","Not applicable","Percent","39.29074"
"Gabon","1989","Male","Not applicable","Percent","39.32382"
"Gabon","1988","All genders","Not applicable","Percent","37.60307"
"Gabon","1988","Male","Not applicable","Percent","38.15789"
"Gabon","1988","Female","Not applicable","Percent","37.03315"
"Gabon","1987","All genders","Not applicable","Percent","42.25752"
"Gabon","1987","Female","Not applicable","Percent","40.33003"
"Gabon","1987","Male","Not applicable","Percent","44.23844"
"Gabon","1985","All genders","Not applicable","Percent","52.55216"
"Gabon","1984","Female","Not applicable","Percent","40.57205"
"Gabon","1984","Male","Not applicable","Percent","46.67146"
"Gabon","1984","All genders","Not applicable","Percent","43.60039"
"Gambia","2013","All genders","Not applicable","Percent","77.31291"
"Gambia","2013","Male","Not applicable","Percent","74.63788"
"Gambia","2013","Female","Not applicable","Percent","79.98021"
"Gambia","2012","Male","Not applicable","Percent","73.5555"
"Gambia","2012","All genders","Not applicable","Percent","72.96015"
"Gambia","2012","Female","Not applicable","Percent","72.41716"
"Gambia","2011","Male","Not applicable","Percent","83.83059"
"Gambia","2011","All genders","Not applicable","Percent","82.84922"
"Gambia","2011","Female","Not applicable","Percent","81.88252"
"Gambia","2010","Male","Not applicable","Percent","60.17704"
"Gambia","2010","All genders","Not applicable","Percent","63.03621"
"Gambia","2010","Female","Not applicable","Percent","65.98509"
"Gambia","2007","Male","Not applicable","Percent","67.8936"
"Gambia","2007","All genders","Not applicable","Percent","70.0477"
"Gambia","2007","Female","Not applicable","Percent","72.14192"
"Gambia","2005","Male","Not applicable","Percent","61.5131"
"Gambia","2005","All genders","Not applicable","Percent","61.69446"
"Gambia","2005","Female","Not applicable","Percent","61.83779"
"Gambia","2004","Male","Not applicable","Percent","61.49536"
"Gambia","2004","All genders","Not applicable","Percent","63.34356"
"Gambia","2004","Female","Not applicable","Percent","65.22289"
"Gambia","2003","Male","Not applicable","Percent","73.86682"
"Gambia","2003","All genders","Not applicable","Percent","75.03509"
"Gambia","2003","Female","Not applicable","Percent","76.23798"
"Gambia","2001","Male","Not applicable","Percent","64.49039"
"Gambia","2001","All genders","Not applicable","Percent","60.45601"
"Gambia","2001","Female","Not applicable","Percent","56.24177"
"Gambia","2000","Male","Not applicable","Percent","71.18628"
"Gambia","2000","Female","Not applicable","Percent","75.0141"
"Gambia","2000","All genders","Not applicable","Percent","72.92384"
"Gambia","1999","Male","Not applicable","Percent","65.25955"
"Gambia","1999","All genders","Not applicable","Percent","65.68633"
"Gambia","1999","Female","Not applicable","Percent","66.21819"
"Gambia","1997","Male","Not applicable","Percent","51.05441"
"Gambia","1997","Female","Not applicable","Percent","40.43949"
"Gambia","1997","All genders","Not applicable","Percent","46.12687"
"Gambia","1996","Male","Not applicable","Percent","48.36373"
"Gambia","1996","All genders","Not applicable","Percent","46.62306"
"Gambia","1996","Female","Not applicable","Percent","44.49882"
"Gambia","1995","Male","Not applicable","Percent","47.83627"
"Gambia","1995","Female","Not applicable","Percent","41.5051"
"Gambia","1995","All genders","Not applicable","Percent","45.02622"
"Gambia","1994","Male","Not applicable","Percent","45.68756"
"Gambia","1994","All genders","Not applicable","Percent","42.65266"
"Gambia","1994","Female","Not applicable","Percent","38.53769"
"Gambia","1993","Male","Not applicable","Percent","47.91222"
"Gambia","1993","Female","Not applicable","Percent","44.34076"
"Gambia","1993","All genders","Not applicable","Percent","46.42374"
"Gambia","1992","Male","Not applicable","Percent","58.70754"
"Gambia","1992","All genders","Not applicable","Percent","54.25208"
"Gambia","1992","Female","Not applicable","Percent","48.23884"
"Gambia","1989","Male","Not applicable","Percent","76.22155"
"Gambia","1989","Female","Not applicable","Percent","61.21206"
"Gambia","1989","All genders","Not applicable","Percent","70.13043"
"Gambia","1987","Male","Not applicable","Percent","80.43357"
"Gambia","1987","All genders","Not applicable","Percent","69.60224"
"Gambia","1987","Female","Not applicable","Percent","55.24154"
"Gambia","1986","Male","Not applicable","Percent","56.79222"
"Gambia","1986","Female","Not applicable","Percent","43.03298"
"Gambia","1986","All genders","Not applicable","Percent","51.23938"
"Gambia","1985","Male","Not applicable","Percent","60.75029"
"Gambia","1985","All genders","Not applicable","Percent","51.83017"
"Gambia","1985","Female","Not applicable","Percent","39.47694"
"Gambia","1984","Male","Not applicable","Percent","57.34268"
"Gambia","1984","Female","Not applicable","Percent","33.80394"
"Gambia","1984","All genders","Not applicable","Percent","47.40919"
"Gambia","1983","Male","Not applicable","Percent","49.52106"
"Gambia","1983","All genders","Not applicable","Percent","41.51017"
"Gambia","1983","Female","Not applicable","Percent","29.67629"
"Gambia","1982","Male","Not applicable","Percent","41.14796"
"Gambia","1982","Female","Not applicable","Percent","27.3648"
"Gambia","1982","All genders","Not applicable","Percent","35.82218"
"Gambia","1981","Male","Not applicable","Percent","35.52649"
"Gambia","1981","All genders","Not applicable","Percent","31.6001"
"Gambia","1981","Female","Not applicable","Percent","25.34043"
"Gambia","1980","Male","Not applicable","Percent","51.17289"
"Gambia","1980","Female","Not applicable","Percent","36.01333"
